date,time,year,month,doy,dow,death,cvd,resp,temp,dptp,rhum,pm10,o3
4/2/95,3014,1995,4,92,Sunday,113,56,6,6.666666667,27.5,38.875,13.35673646,24.09256139
4/3/95,3015,1995,4,93,Monday,122,49,4,12.77777778,39,53.625,23.20641121,22.03479404
4/4/95,3016,1995,4,94,Tuesday,109,48,11,0.555555556,1.375,32.25,20.11952237,23.80069946
4/5/95,3017,1995,4,95,Wednesday,100,42,8,1.388888889,22.75,37.625,34.60461452,16.94898302
4/6/95,3018,1995,4,96,Thursday,113,50,13,11.11111111,28.625,49.5,39.14266044,24.20300906
4/7/95,3019,1995,4,97,Friday,107,42,6,5.833333333,35.125,79.25,34.59511519,24.03602242
4/8/95,3020,1995,4,98,Saturday,124,55,13,6.111111111,36.375,85.5,37.28471412,15.69822572
4/9/95,3021,1995,4,99,Sunday,106,48,13,3.055555556,24.375,55.5,12.37027627,32.54782416
4/10/95,3022,1995,4,100,Monday,122,53,13,2.5,32.125,77.5,13.26764833,19.88167219
4/11/95,3023,1995,4,101,Tuesday,129,53,9,9.722222222,48.25,89.75,33.73655456,11.5392047
4/12/95,3024,1995,4,102,Wednesday,113,52,6,4.166666667,34.25,80.25,9.116949348,18.55412624
4/13/95,3025,1995,4,103,Thursday,119,60,7,9.444444444,29.625,47.25,18.19956987,32.44395416
4/14/95,3026,1995,4,104,Friday,109,45,10,5.833333333,29.875,63.25,9.626620588,32.20828405
4/15/95,3027,1995,4,105,Saturday,110,48,6,8.055555556,36.375,54.75,25.04600986,28.24364976
4/16/95,3028,1995,4,106,Sunday,108,45,13,10.83333333,39.375,64.5,34.24407321,18.05312562
4/17/95,3029,1995,4,107,Monday,112,51,11,10.27777778,35.125,61.5,28.20511677,27.86899642
4/18/95,3030,1995,4,108,Tuesday,120,55,9,16.11111111,42,57.875,44.71831543,26.84099084
4/19/95,3031,1995,4,109,Wednesday,136,60,7,8.611111111,34.375,64,14.76110959,24.35009374
4/20/95,3032,1995,4,110,Thursday,114,52,10,6.666666667,44.75,97,24.66732655,16.63625125
4/21/95,3033,1995,4,111,Friday,103,49,7,8.055555556,41.375,87.25,28.87106677,10.56095714
4/22/95,3034,1995,4,112,Saturday,129,61,5,10.55555556,35.125,51.875,16.86968588,21.60623996
4/23/95,3035,1995,4,113,Sunday,118,55,11,7.222222222,32.375,62.375,16.44362011,21.93740638
4/24/95,3036,1995,4,114,Monday,121,48,12,8.611111111,39.75,69.75,42.0185757,18.91984014
4/25/95,3037,1995,4,115,Tuesday,118,48,9,8.333333333,35.875,55.5,27.41416519,19.36198659
4/26/95,3038,1995,4,116,Wednesday,105,50,9,10,50.25,98.5,29.41250428,9.467479598
4/27/95,3039,1995,4,117,Thursday,126,51,10,8.611111111,36.5,63.625,17.46354888,19.20872891
4/28/95,3040,1995,4,118,Friday,108,51,9,11.66666667,38.625,53.875,29.00054697,16.81256424
4/29/95,3041,1995,4,119,Saturday,109,45,7,9.722222222,34.875,64.625,26.2293822,16.98446373
4/30/95,3042,1995,4,120,Sunday,113,52,6,6.944444444,36.875,78.75,5.25911546,25.63335633
5/1/95,3043,1995,5,121,Monday,122,46,15,7.5,37.25,69,10.65787586,22.4195839
5/2/95,3044,1995,5,122,Tuesday,101,41,12,10.27777778,31.75,50.125,13.63947087,22.01785063
5/3/95,3045,1995,5,123,Wednesday,99,42,6,9.722222222,32.125,42.375,32.55165797,18.5743096
5/4/95,3046,1995,5,124,Thursday,109,37,9,11.38888889,45.875,79.125,33.21878192,15.58275158
5/5/95,3047,1995,5,125,Friday,136,54,17,12.77777778,40.625,61.125,46.33840335,21.12191044
5/6/95,3048,1995,5,126,Saturday,91,36,9,13.33333333,37.625,43.375,41.04909069,21.96075659
5/7/95,3049,1995,5,127,Sunday,116,49,11,16.94444444,46.75,49.375,41.88339776,37.21735886
5/8/95,3050,1995,5,128,Monday,107,42,8,14.16666667,42.75,58,39.32558808,25.08815358
5/9/95,3051,1995,5,129,Tuesday,118,48,9,16.38888889,54.625,92.75,43.48223458,21.88045326
5/10/95,3052,1995,5,130,Wednesday,114,57,9,10.55555556,49,92.625,29.88485843,10.46313863
5/11/95,3053,1995,5,131,Thursday,105,45,8,15.27777778,47.625,65.25,24.83389674,18.30816215
5/12/95,3054,1995,5,132,Friday,129,49,10,15.55555556,48.75,54.875,32.95233322,24.92257662
5/13/95,3055,1995,5,133,Saturday,115,55,10,16.66666667,62.625,93.375,30.28002827,23.23578737
5/14/95,3056,1995,5,134,Sunday,114,53,16,16.94444444,51.375,66.875,18.81812636,29.27209698
5/15/95,3057,1995,5,135,Monday,125,49,8,16.38888889,44.125,42.75,29.147868,21.08421018
5/16/95,3058,1995,5,136,Tuesday,119,48,11,20.27777778,65.875,87.5,45.30011011,23.51169192
5/17/95,3059,1995,5,137,Wednesday,106,40,10,14.72222222,37.625,55.25,12.77588815,21.51557427
5/18/95,3060,1995,5,138,Thursday,110,56,6,11.38888889,37.25,58.625,11.2831783,19.54888472
5/19/95,3061,1995,5,139,Friday,117,57,7,15.83333333,41.75,41.75,34.30666615,20.7471762
5/20/95,3062,1995,5,140,Saturday,115,47,10,18.88888889,40.75,41.5,37.32248049,26.63376629
5/21/95,3063,1995,5,141,Sunday,94,44,10,15.83333333,40.625,50,28.87555094,26.99877936
5/22/95,3064,1995,5,142,Monday,115,40,15,16.66666667,46,40.125,64.79897834,25.68169396
5/23/95,3065,1995,5,143,Tuesday,95,45,15,15.27777778,53.875,93.125,35.77514314,20.78900862
5/24/95,3066,1995,5,144,Wednesday,109,46,6,10.83333333,46.375,90.125,8.412626708,22.46126832
5/25/95,3067,1995,5,145,Thursday,111,50,9,12.77777778,46,73,12.81989273,18.07001545
5/26/95,3068,1995,5,146,Friday,118,55,10,12.77777778,43.625,63.125,19.27313821,23.36428441
5/27/95,3069,1995,5,147,Saturday,136,48,9,15.83333333,57.5,85.875,29.26770638,21.39840525
5/28/95,3070,1995,5,148,Sunday,99,44,4,18.61111111,55.375,80.25,18.6781002,27.18153229
5/29/95,3071,1995,5,149,Monday,99,49,8,16.11111111,46.5,58.125,14.15745109,23.6991753
5/30/95,3072,1995,5,150,Tuesday,129,51,15,19.72222222,48.125,45.625,43.36206461,21.51782032
5/31/95,3073,1995,5,151,Wednesday,108,47,3,20.83333333,51.625,47.25,78.8434082,28.87267986
6/1/95,3074,1995,6,152,Thursday,109,56,6,21.94444444,55.25,58.875,63.3476503,30.55540337
6/2/95,3075,1995,6,153,Friday,127,53,10,19.72222222,60.875,90.5,63.50507826,15.43554528
6/3/95,3076,1995,6,154,Saturday,95,35,7,19.44444444,57.25,70.875,39.51834711,34.74912455
6/4/95,3077,1995,6,155,Sunday,117,56,4,19.44444444,53.75,59,32.00319914,33.79233333
6/5/95,3078,1995,6,156,Monday,128,52,6,19.72222222,56.875,60.625,44.4918462,34.61991526
6/6/95,3079,1995,6,157,Tuesday,118,43,11,23.33333333,64.625,75.875,70.42309807,29.20588882
6/7/95,3080,1995,6,158,Wednesday,131,56,16,21.94444444,59,78.875,34.37090354,32.83312609
6/8/95,3081,1995,6,159,Thursday,98,48,8,11.94444444,45,78.625,17.58984779,20.28199746
6/9/95,3082,1995,6,160,Friday,104,42,13,15,51.75,81.125,38.63478553,16.75329018
6/10/95,3083,1995,6,161,Saturday,103,43,6,19.72222222,51,48.875,32.73052143,24.51221671
6/11/95,3084,1995,6,162,Sunday,114,55,7,15,44.875,57.25,15.24108665,21.14763289
6/12/95,3085,1995,6,163,Monday,106,45,8,16.11111111,41.125,48.375,21.70624889,21.10450371
6/13/95,3086,1995,6,164,Tuesday,117,41,9,19.72222222,45.75,39.875,55.71590223,16.82048779
6/14/95,3087,1995,6,165,Wednesday,123,50,5,23.33333333,52,45.125,60.64195617,34.33741148
6/15/95,3088,1995,6,166,Thursday,102,46,6,22.22222222,53.25,43.25,77.25378653,42.72772161
6/16/95,3089,1995,6,167,Friday,136,64,9,24.72222222,54.875,39.125,86.25821762,42.33091853
6/17/95,3090,1995,6,168,Saturday,93,40,5,25.27777778,61.625,51.75,75.21541918,44.69303425
6/18/95,3091,1995,6,169,Sunday,130,59,7,27.77777778,63.375,51.625,55.17868614,49.26009887
6/19/95,3092,1995,6,170,Monday,120,49,6,28.05555556,65.25,54.5,58.68722728,45.34677658
6/20/95,3093,1995,6,171,Tuesday,116,49,8,29.44444444,63.75,52.625,57.56760418,46.72960805
6/21/95,3094,1995,6,172,Wednesday,121,51,11,25.55555556,61.75,59.125,50.7491132,37.17926848
6/22/95,3095,1995,6,173,Thursday,118,55,10,26.66666667,62.5,57.375,63.82845042,47.6208879
6/23/95,3096,1995,6,174,Friday,113,49,3,26.38888889,55.75,47.375,62.66320596,64.19322939
6/24/95,3097,1995,6,175,Saturday,113,42,11,25.27777778,62.375,59.375,73.06429223,65.80826768
6/25/95,3098,1995,6,176,Sunday,114,45,10,24.16666667,63.75,63.375,53.46560937,48.01343764
6/26/95,3099,1995,6,177,Monday,103,46,5,24.16666667,62.625,65.25,45.67475879,37.03339145
6/27/95,3100,1995,6,178,Tuesday,107,52,6,22.5,67.375,87.125,38.08143579,25.82354339
6/28/95,3101,1995,6,179,Wednesday,118,47,6,23.33333333,65.25,71.375,52.09988515,23.98100586
6/29/95,3102,1995,6,180,Thursday,114,50,6,25,65.25,63.625,40.67331529,27.23959096
6/30/95,3103,1995,6,181,Friday,111,54,10,21.94444444,51.125,49.625,43.63192527,29.37335417
7/1/95,3104,1995,7,182,Saturday,109,52,4,18.61111111,47.75,55.25,15.64046318,27.4719876
7/2/95,3105,1995,7,183,Sunday,103,49,4,17.5,49.375,47.875,27.1248638,24.812754
7/3/95,3106,1995,7,184,Monday,112,51,10,21.66666667,57.5,51,49.11362312,43.63302109
7/4/95,3107,1995,7,185,Tuesday,102,41,14,24.16666667,69.5,68.125,40.62849916,29.22458646
7/5/95,3108,1995,7,186,Wednesday,119,44,12,23.88888889,63.875,59,56.26059311,29.85795907
7/6/95,3109,1995,7,187,Thursday,102,46,8,22.22222222,54,51.25,25.22576447,32.12537451
7/7/95,3110,1995,7,188,Friday,107,41,7,21.38888889,55.625,63.375,39.71276854,26.55687351
7/8/95,3111,1995,7,189,Saturday,112,43,6,21.38888889,54.25,51.125,37.05045934,27.14439453
7/9/95,3112,1995,7,190,Sunday,97,45,4,22.77777778,60.875,73.25,34.75579368,40.62137399
7/10/95,3113,1995,7,191,Monday,122,49,6,23.05555556,63,55.125,50.2368391,25.98599878
7/11/95,3114,1995,7,192,Tuesday,119,37,12,26.11111111,64.625,58.5,53.73797124,39.13427284
7/12/95,3115,1995,7,193,Wednesday,116,51,7,29.16666667,73.125,57,75.26000511,44.55612179
7/13/95,3116,1995,7,194,Thursday,121,42,10,33.33333333,76.375,57.25,90.3636542,57.01744017
7/14/95,3117,1995,7,195,Friday,226,137,15,33.05555556,75.625,58.375,54.92818938,50.35129942
7/15/95,3118,1995,7,196,Saturday,411,312,15,30,69,69,48.8046332,49.97268534
7/16/95,3119,1995,7,197,Sunday,287,209,15,28.33333333,67.75,62.25,25.67556485,42.48497685
7/17/95,3120,1995,7,198,Monday,228,144,16,25.83333333,55.25,46.625,30.95603474,27.6921767
7/18/95,3121,1995,7,199,Tuesday,159,100,11,23.33333333,54.75,47.75,38.03181916,24.70150523
7/19/95,3122,1995,7,200,Wednesday,142,69,9,24.16666667,57.875,45.375,43.06033795,24.1350829
7/20/95,3123,1995,7,201,Thursday,123,53,16,23.05555556,67.625,86.125,40.6180785,17.17512721
7/21/95,3124,1995,7,202,Friday,102,43,10,23.33333333,56,49.25,31.89189849,25.38824712
7/22/95,3125,1995,7,203,Saturday,94,49,3,24.44444444,68.5,74.25,36.86811326,22.18341692
7/23/95,3126,1995,7,204,Sunday,109,52,4,24.44444444,67,72.25,20.97493501,30.029859
7/24/95,3127,1995,7,205,Monday,107,59,6,26.11111111,68.25,73.375,41.88895411,27.59416544
7/25/95,3128,1995,7,206,Tuesday,112,48,6,27.5,64.5,57,41.37802859,23.08731933
7/26/95,3129,1995,7,207,Wednesday,103,42,7,25,68,76,32.22718181,35.48753094
7/27/95,3130,1995,7,208,Thursday,120,52,4,26.94444444,67.375,67.875,36.01165151,40.79135259
7/28/95,3131,1995,7,209,Friday,97,41,7,26.94444444,63.125,58,28.09031451,31.60509943
7/29/95,3132,1995,7,210,Saturday,115,43,14,28.05555556,69,60.375,38.37066225,28.41888029
7/30/95,3133,1995,7,211,Sunday,100,44,7,28.61111111,72.125,63.375,41.29088026,36.73978756
7/31/95,3134,1995,7,212,Monday,124,64,12,29.16666667,68.25,54.625,79.7244999,38.83871245
8/1/95,3135,1995,8,213,Tuesday,97,42,4,23.88888889,65.375,77.5,23.24857355,28.58417882
8/2/95,3136,1995,8,214,Wednesday,85,33,2,23.33333333,71.375,89.75,25.73955798,22.44605644
8/3/95,3137,1995,8,215,Thursday,102,42,2,23.88888889,72.25,87.5,31.70018999,7.006796395
8/4/95,3138,1995,8,216,Friday,95,32,8,25,69.75,82.875,36.752018,8.145870701
8/5/95,3139,1995,8,217,Saturday,100,34,6,24.72222222,69.125,77.375,32.40435456,25.28265364
8/6/95,3140,1995,8,218,Sunday,90,39,10,25.55555556,68.875,69.75,23.67583714,32.61994124
8/7/95,3141,1995,8,219,Monday,104,56,5,26.38888889,70.5,75.125,37.48999736,22.6085704
8/8/95,3142,1995,8,220,Tuesday,125,39,13,26.38888889,71.75,76.75,54.9836929,28.2687655
8/9/95,3143,1995,8,221,Wednesday,113,40,8,23.88888889,69,76.5,46.47501522,5.811332249
8/10/95,3144,1995,8,222,Thursday,107,42,13,26.66666667,70.875,70.5,35.55684198,17.12704934
8/11/95,3145,1995,8,223,Friday,109,38,11,27.77777778,72.75,66,53.03070461,26.34903466
8/12/95,3146,1995,8,224,Saturday,112,48,10,30.27777778,74.75,66.75,56.05077557,41.74865935
8/13/95,3147,1995,8,225,Sunday,125,58,8,30.55555556,74.75,62.75,48.34558587,39.06275694
8/14/95,3148,1995,8,226,Monday,122,52,8,30.55555556,72.125,64,52.71837888,30.84671279
8/15/95,3149,1995,8,227,Tuesday,140,59,13,25.55555556,72.75,81.625,27.72741264,26.61840271
8/16/95,3150,1995,8,228,Wednesday,104,49,11,28.88888889,72.875,85.75,42.73759188,14.57864123
8/17/95,3151,1995,8,229,Thursday,112,51,7,27.5,73.375,81.5,32.14688166,25.40659376
8/18/95,3152,1995,8,230,Friday,113,44,13,27.22222222,71.875,75,31.18022876,34.54598924
8/19/95,3153,1995,8,231,Saturday,99,46,7,27.22222222,71.125,83.25,32.33434131,23.22952106
8/20/95,3154,1995,8,232,Sunday,93,43,3,23.33333333,63.625,70.75,10.76774943,25.27012973
8/21/95,3155,1995,8,233,Monday,81,39,2,24.16666667,60.25,53.75,29.73452628,21.07586212
8/22/95,3156,1995,8,234,Tuesday,104,42,8,23.33333333,53.625,51.75,23.22453803,18.67811218
8/23/95,3157,1995,8,235,Wednesday,134,48,12,23.33333333,62.875,59.375,45.12406435,18.92629973
8/24/95,3158,1995,8,236,Thursday,98,40,10,24.44444444,65.375,69.625,43.63629714,23.71937298
8/25/95,3159,1995,8,237,Friday,106,36,12,27.22222222,66,59.5,51.69121562,31.18554765
8/26/95,3160,1995,8,238,Saturday,110,49,11,26.66666667,65.5,61.5,71.64599621,41.58358901
8/27/95,3161,1995,8,239,Sunday,126,50,12,25.27777778,70,77.625,82.61603349,42.09707606
8/28/95,3162,1995,8,240,Monday,102,43,5,24.44444444,69.875,76.125,56.15997334,14.55847755
8/29/95,3163,1995,8,241,Tuesday,102,32,13,26.66666667,68,70.75,45.60397071,18.3454281
8/30/95,3164,1995,8,242,Wednesday,106,44,4,28.33333333,67,55.625,84.07704712,38.24799956
8/31/95,3165,1995,8,243,Thursday,111,34,10,26.11111111,57.125,53,46.93343506,33.87591605
9/1/95,3166,1995,9,244,Friday,104,46,5,20.83333333,53.625,58.5,20.00259034,19.6280788
9/2/95,3167,1995,9,245,Saturday,125,57,8,20.27777778,55.875,56.25,33.02509489,19.22975794
9/3/95,3168,1995,9,246,Sunday,104,36,9,22.22222222,55.625,54,31.50998969,33.66182906
9/4/95,3169,1995,9,247,Monday,94,39,2,23.88888889,59,53.375,58.01734564,45.9736641
9/5/95,3170,1995,9,248,Tuesday,111,43,10,24.72222222,61.125,52.125,85.88367607,28.27263197
9/6/95,3171,1995,9,249,Wednesday,110,51,9,23.61111111,59.875,66,63.55763743,35.37337029
9/7/95,3172,1995,9,250,Thursday,117,50,8,16.66666667,55.875,91,19.54517124,15.83911002
9/8/95,3173,1995,9,251,Friday,103,51,11,16.11111111,49.125,69.125,6.064333079,23.60231557
9/9/95,3174,1995,9,252,Saturday,106,46,6,14.72222222,46.375,62.125,10.6335794,22.19503859
9/10/95,3175,1995,9,253,Sunday,104,42,7,12.5,43.375,66.875,6.722280606,23.07257956
9/11/95,3176,1995,9,254,Monday,108,41,8,15,46.375,56,25.19514477,16.2046143
9/12/95,3177,1995,9,255,Tuesday,102,45,5,18.61111111,59.625,64.875,55.13260324,15.80677844
9/13/95,3178,1995,9,256,Wednesday,122,48,10,22.77777778,61.25,65.125,43.69604678,24.5513145
9/14/95,3179,1995,9,257,Thursday,125,45,8,19.16666667,54.5,76.125,24.21614851,19.11647794
9/15/95,3180,1995,9,258,Friday,94,36,4,18.61111111,55.5,65.875,33.12446157,14.32316771
9/16/95,3181,1995,9,259,Saturday,104,45,6,23.05555556,65.25,75.875,38.02997208,25.65248719
9/17/95,3182,1995,9,260,Sunday,107,37,11,13.61111111,42.375,65.75,5.027424416,16.48770931
9/18/95,3183,1995,9,261,Monday,90,43,5,13.33333333,48,66.125,28.02612806,8.476405485
9/19/95,3184,1995,9,262,Tuesday,118,49,8,16.38888889,57.625,87.75,29.03241279,10.33410432
9/20/95,3185,1995,9,263,Wednesday,112,39,9,12.77777778,48.375,88.5,19.02653841,9.908524904
9/21/95,3186,1995,9,264,Thursday,103,43,12,7.5,40.125,91.125,9.684174273,11.30220611
9/22/95,3187,1995,9,265,Friday,102,48,10,6.666666667,27.75,56.5,11.20464823,7.662635114
9/23/95,3188,1995,9,266,Saturday,95,44,5,6.666666667,35.875,59.75,28.03237602,12.43278153
9/24/95,3189,1995,9,267,Sunday,128,56,8,9.722222222,37.625,50.875,22.22764177,17.68031291
9/25/95,3190,1995,9,268,Monday,114,49,12,13.33333333,43.75,66.25,44.98598239,12.0363442
9/26/95,3191,1995,9,269,Tuesday,116,57,3,15.55555556,43.125,50,56.96565914,13.689749
9/27/95,3192,1995,9,270,Wednesday,126,52,9,19.44444444,48,52.25,51.54267886,18.46708653
9/28/95,3193,1995,9,271,Thursday,104,33,13,19.44444444,46.875,43.875,85.06372843,22.01212186
9/29/95,3194,1995,9,272,Friday,109,46,10,20,49.375,40.625,70.11032115,29.39767364
9/30/95,3195,1995,9,273,Saturday,130,56,10,23.88888889,55.25,47,75.7074789,47.50805602
10/1/95,3196,1995,10,274,Sunday,112,45,9,19.16666667,48.25,56.625,34.96775853,25.66214892
10/2/95,3197,1995,10,275,Monday,108,38,8,17.77777778,54.5,74.75,50.49755423,12.81379544
10/3/95,3198,1995,10,276,Tuesday,111,56,14,16.66666667,53.75,84.125,32.02414359,12.63032574
10/4/95,3199,1995,10,277,Wednesday,106,48,8,14.44444444,50.375,73.875,34.55208686,14.18795795
10/5/95,3200,1995,10,278,Thursday,95,40,10,14.44444444,54.25,84.375,21.08165501,17.22702487
10/6/95,3201,1995,10,279,Friday,105,51,8,14.16666667,51.25,89.5,25.38909129,5.637728657
10/7/95,3202,1995,10,280,Saturday,122,53,12,9.722222222,42.375,71.875,8.248043319,6.337357729
10/8/95,3203,1995,10,281,Sunday,98,49,6,11.38888889,46.875,74.25,20.32977199,10.15834395
10/9/95,3204,1995,10,282,Monday,96,48,4,16.38888889,45.625,60.75,36.98398108,12.93865475
10/10/95,3205,1995,10,283,Tuesday,101,49,8,13.88888889,44.375,62.875,59.43236537,6.118002685
10/11/95,3206,1995,10,284,Wednesday,99,45,10,16.94444444,49.875,56.5,84.82927925,11.95904692
10/12/95,3207,1995,10,285,Thursday,118,54,8,20.27777778,48.875,44,57.91476631,24.26329495
10/13/95,3208,1995,10,286,Friday,131,62,13,21.11111111,52.625,58.75,79.00232602,29.11357667
10/14/95,3209,1995,10,287,Saturday,115,47,4,8.888888889,36.375,65,17.99216079,10.68491198
10/15/95,3210,1995,10,288,Sunday,98,43,10,8.055555556,29.75,53.5,8.075395065,13.54850279
10/16/95,3211,1995,10,289,Monday,116,43,10,8.888888889,30.625,52,30.5190742,8.095511279
10/17/95,3212,1995,10,290,Tuesday,120,59,8,15.27777778,44.125,40.25,76.05363079,14.17046266
10/18/95,3213,1995,10,291,Wednesday,113,49,5,14.44444444,47.125,73.75,34.26866155,13.35685323
10/19/95,3214,1995,10,292,Thursday,112,45,6,17.77777778,51.75,79.125,65.44582289,24.34535224
10/20/95,3215,1995,10,293,Friday,105,38,13,6.944444444,39,91,10.92500202,4.33290914
10/21/95,3216,1995,10,294,Saturday,110,39,8,3.611111111,35.25,92.875,8.98763586,5.382066762
10/22/95,3217,1995,10,295,Sunday,102,47,10,8.888888889,39,56.375,23.37598712,9.599679885
10/23/95,3218,1995,10,296,Monday,110,54,9,15.55555556,46.625,66.75,37.35090475,25.61431811
10/24/95,3219,1995,10,297,Tuesday,112,54,8,5.833333333,34.75,81.125,15.75415817,10.98287178
10/25/95,3220,1995,10,298,Wednesday,93,40,12,8.055555556,33.25,45.875,43.39773936,7.394367319
10/26/95,3221,1995,10,299,Thursday,118,50,14,10.83333333,44.625,59.5,36.33393112,7.465445791
10/27/95,3222,1995,10,300,Friday,118,51,13,11.66666667,45.75,86.625,18.42161979,12.19437364
10/28/95,3223,1995,10,301,Saturday,94,38,4,7.5,40.75,86.125,9.841603811,7.539958884
10/29/95,3224,1995,10,302,Sunday,92,40,6,6.666666667,34.75,66.875,9.858875984,10.29175299
10/30/95,3225,1995,10,303,Monday,80,42,4,6.111111111,38.625,86.25,13.15586013,9.657294624
10/31/95,3226,1995,10,304,Tuesday,105,46,11,6.944444444,45.375,94.875,11.82540368,6.507341298
11/1/95,3227,1995,11,305,Wednesday,135,59,8,13.05555556,59.25,93.375,25.75872519,6.934471319
11/2/95,3228,1995,11,306,Thursday,103,51,12,6.944444444,27.875,76,9.228603031,7.277453018
11/3/95,3229,1995,11,307,Friday,100,47,6,-1.111111111,19.25,64.375,13.75515907,14.2815411
11/4/95,3230,1995,11,308,Saturday,134,59,18,-2.5,16.625,69.5,9.838529994,13.04834603
11/5/95,3231,1995,11,309,Sunday,120,46,3,-1.944444444,28.625,80.125,17.73643821,9.251185254
11/6/95,3232,1995,11,310,Monday,133,63,10,4.722222222,39.5,85.625,33.46380877,8.624138427
11/7/95,3233,1995,11,311,Tuesday,130,63,11,3.333333333,19,55.375,22.46722633,12.04898379
11/8/95,3234,1995,11,312,Wednesday,126,52,6,-3.333333333,11.375,57.375,15.85360075,14.78628619
11/9/95,3235,1995,11,313,Thursday,114,45,10,0.277777778,27.125,52.125,39.34528756,8.39589406
11/10/95,3236,1995,11,314,Friday,102,49,6,8.055555556,37.625,90.25,26.37227828,10.38964637
11/11/95,3237,1995,11,315,Saturday,126,64,6,-3.055555556,11.375,67.875,10.53716431,18.19400383
11/12/95,3238,1995,11,316,Sunday,128,62,9,-5.277777778,20.125,75,14.99347424,8.581667604
11/13/95,3239,1995,11,317,Monday,95,41,6,-3.333333333,18.25,71.375,26.80630518,5.26426082
11/14/95,3240,1995,11,318,Tuesday,111,46,7,-2.777777778,15.75,59.875,31.51460987,8.2733899
11/15/95,3241,1995,11,319,Wednesday,121,47,10,-2.777777778,22.25,70.5,24.69787104,8.929993962
11/16/95,3242,1995,11,320,Thursday,140,73,7,0.277777778,22.75,69.125,31.11014739,6.467059252
11/17/95,3243,1995,11,321,Friday,103,44,11,1.388888889,32.5,83.875,35.09638712,6.313204821
11/18/95,3244,1995,11,322,Saturday,122,53,12,2.5,28.75,78.625,27.4888602,4.627843748
11/19/95,3245,1995,11,323,Sunday,115,50,5,3.888888889,38.5,79.625,31.86375629,8.215560978
11/20/95,3246,1995,11,324,Monday,120,48,10,6.944444444,26,53.5,41.44155541,14.33521565
11/21/95,3247,1995,11,325,Tuesday,98,32,10,-1.944444444,15.875,62.25,23.97808157,15.94951095
11/22/95,3248,1995,11,326,Wednesday,125,58,7,-2.5,22.375,64.375,40.96032471,6.120629275
11/23/95,3249,1995,11,327,Thursday,134,58,11,-2.777777778,9.625,52.25,16.02366186,13.06598999
11/24/95,3250,1995,11,328,Friday,113,56,5,-4.444444444,11.375,40.5,32.39732988,10.45361319
