"","year","country","countryNUM","ccodeiso","incDiocese","decDiocese","sumDiocese","state3","polity2","cathpct","cathpop","propenpt","jewpct","nonCathVsChristian","gdp","gdpChange","nonCathVsCath","hogCatholic","hogrel","hogideo","cathPreferredReligion","cathCompositeScore","cathReligiousEducationCompositeScore","cathFinancialCompositeScore","cathRegulatoryBurdenCompositeScore","cathFreeExerciseCompositeScore","incDiocese_lag","decDiocese_lag","sumDiocese_lag","state3_lag","polity2_lag","cathpct_lag","cathpop_lag","propenpt_lag","jewpct_lag","nonCathVsChristian_lag","gdp_lag","gdpChange_lag","nonCathVsCath_lag","hogCatholic_lag","hogrel_lag","hogideo_lag","cathPreferredReligion_lag","cathCompositeScore_lag","cathReligiousEducationCompositeScore_lag","cathFinancialCompositeScore_lag","cathRegulatoryBurdenCompositeScore_lag","cathFreeExerciseCompositeScore_lag","anyDiocese"
"2084",1951,"Mexico",20,"MEX",1,0,1,"Increase",-6,93.85133,27320175,1.64088,0.062621,0,2477.383186,4.75107762377129,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,2,0,2,"Increase",-6,93.94218,26581422,1.549846,0.0621088,0,2365.019284,2.63218443577526,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2085",1952,"Mexico",20,"MEX",0,0,0,"None",-6,93.76049,28109449,1.73491,0.063132,0,2503.987733,1.073897132682,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-6,93.85133,27320175,1.64088,0.062621,0,2477.383186,4.75107762377129,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2086",1953,"Mexico",20,"MEX",0,0,0,"None",-6,93.66965,28947647,1.832214,0.0636423,0,2439.087348,-2.5918811080693,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,93.76049,28109449,1.73491,0.063132,0,2503.987733,1.073897132682,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2087",1954,"Mexico",20,"MEX",0,0,0,"None",-6,93.57881,29832840,1.93313,0.0641533,0,2605.141138,6.80802965650904,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,93.66965,28947647,1.832214,0.0636423,0,2439.087348,-2.5918811080693,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2088",1955,"Mexico",20,"MEX",0,0,0,"None",-6,93.48796,30762762,2.038037,0.0646668,0,2742.400117,5.26877323450412,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,93.57881,29832840,1.93313,0.0641533,0,2605.141138,6.80802965650904,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2089",1956,"Mexico",20,"MEX",0,0,0,"None",-6,93.39712,31734782,2.147363,0.0651768,0,2842.818714,3.66170481023211,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,93.48796,30762762,2.038037,0.0646668,0,2742.400117,5.26877323450412,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2090",1957,"Mexico",20,"MEX",4,0,4,"Increase",-6,93.30628,32745934,2.261595,0.0656901,0,2964.740121,4.28875068253824,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,93.39712,31734782,2.147363,0.0651768,0,2842.818714,3.66170481023211,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2091",1958,"Mexico",20,"MEX",5,0,5,"Increase",-6,93.21544,33793032,2.381288,0.0661994,0,3025.099223,2.03589857918614,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,4,0,4,"Increase",-6,93.30628,32745934,2.261595,0.0656901,0,2964.740121,4.28875068253824,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2092",1959,"Mexico",20,"MEX",3,0,3,"Increase",-6,93.1246,34872848,2.507056,0.066712,0,3016.437911,-0.286314972221335,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,5,0,5,"Increase",-6,93.21544,33793032,2.381288,0.0661994,0,3025.099223,2.03589857918614,0,"Non-Christian","0","C",1,1,1,1,0.75,1.6667,0
"2093",1960,"Mexico",20,"MEX",2,0,2,"Increase",-6,93.03375,35982640,2.639038,0.0672235,0,3155.202619,4.60028391414817,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,3,0,3,"Increase",-6,93.1246,34872848,2.507056,0.066712,0,3016.437911,-0.286314972221335,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2094",1961,"Mexico",20,"MEX",2,0,2,"Increase",-6,92.94291,37120720,2.648541,0.0702416,0,3172.112421,0.535933949159784,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,2,0,2,"Increase",-6,93.03375,35982640,2.639038,0.0672235,0,3155.202619,4.60028391414817,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2095",1962,"Mexico",20,"MEX",6,0,6,"Increase",-6,92.85207,38286946,2.658046,0.0732593,0,3210.949215,1.22431959671079,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,2,0,2,"Increase",-6,92.94291,37120720,2.648541,0.0702416,0,3172.112421,0.535933949159784,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2096",1963,"Mexico",20,"MEX",2,0,2,"Increase",-6,92.76122,39482922,2.667555,0.076278,0,3342.558268,4.09875847257835,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,6,0,6,"Increase",-6,92.85207,38286946,2.658046,0.0732593,0,3210.949215,1.22431959671079,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2097",1964,"Mexico",20,"MEX",5,0,5,"Increase",-6,92.67038,40711394,2.67706,0.0792964,0,3593.684233,7.5129869059922,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,2,0,2,"Increase",-6,92.76122,39482922,2.667555,0.076278,0,3342.558268,4.09875847257835,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2098",1965,"Mexico",20,"MEX",0,0,0,"None",-6,92.57954,41974476,2.686572,0.0823158,0,3701.974279,3.01334338185857,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,5,0,5,"Increase",-6,92.67038,40711394,2.67706,0.0792964,0,3593.684233,7.5129869059922,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2099",1966,"Mexico",20,"MEX",2,0,2,"Increase",-6,92.48869,43269488,2.696079,0.0853334,0,3812.532565,2.98646823742559,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,92.57954,41974476,2.686572,0.0823158,0,3701.974279,3.01334338185857,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2100",1967,"Mexico",20,"MEX",0,0,0,"None",-6,92.39785,44595358,2.705583,0.0883527,0,3922.404571,2.88186406612372,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,2,0,2,"Increase",-6,92.48869,43269488,2.696079,0.0853334,0,3812.532565,2.98646823742559,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2101",1968,"Mexico",20,"MEX",1,0,1,"Increase",-6,92.30701,45957453,2.715091,0.0913701,0,4072.57421,3.82850968791613,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,92.39785,44595358,2.705583,0.0883527,0,3922.404571,2.88186406612372,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2102",1969,"Mexico",20,"MEX",0,0,0,"None",-6,92.21616,47363003,2.724593,0.094389,0,4185.48456,2.77245653922658,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-6,92.30701,45957453,2.715091,0.0913701,0,4072.57421,3.82850968791613,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2103",1970,"Mexico",20,"MEX",1,0,1,"Increase",-6,92.12533,48815494,2.734203,0.0974067,0,4319.645997,3.20539796711137,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,92.21616,47363003,2.724593,0.094389,0,4185.48456,2.77245653922658,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2104",1971,"Mexico",20,"MEX",0,0,0,"None",-6,91.95624,50271587,2.893746,0.0966781,0,4364.887462,1.04734195884155,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-6,92.12533,48815494,2.734203,0.0974067,0,4319.645997,3.20539796711137,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2105",1972,"Mexico",20,"MEX",3,0,3,"Increase",-6,91.78715,51764101,3.053763,0.0959486,0,4601.933535,5.43074878937166,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,91.95624,50271587,2.893746,0.0966781,0,4364.887462,1.04734195884155,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2106",1973,"Mexico",20,"MEX",1,0,1,"Increase",-6,91.61806,53281027,3.213773,0.0952187,0,4852.590122,5.44676677952063,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,3,0,3,"Increase",-6,91.78715,51764101,3.053763,0.0959486,0,4601.933535,5.43074878937166,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2107",1974,"Mexico",20,"MEX",0,0,0,"None",-6,91.44897,54806599,3.373789,0.0944898,0,5012.783638,3.30119610295823,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-6,91.61806,53281027,3.213773,0.0952187,0,4852.590122,5.44676677952063,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2108",1975,"Mexico",20,"MEX",0,0,0,"None",-6,91.27989,56327334,3.533803,0.0937604,0,5158.34022,2.90370765050763,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,91.44897,54806599,3.373789,0.0944898,0,5012.783638,3.30119610295823,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2109",1976,"Mexico",20,"MEX",1,0,1,"Increase",-6,91.11081,57842785,3.693814,0.0930312,0,5243.767097,1.6560923350651,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0,0,0,"None",-6,91.27989,56327334,3.533803,0.0937604,0,5158.34022,2.90370765050763,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2110",1977,"Mexico",20,"MEX",1,0,1,"Increase",-3,90.94172,59349744,3.853828,0.0923013,0,5293.273636,0.944102552310588,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-6,91.11081,57842785,3.693814,0.0930312,0,5243.767097,1.6560923350651,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2111",1978,"Mexico",20,"MEX",0,0,0,"None",-3,90.77264,60829347,4.013841,0.091572,0,5595.136853,5.70276992572238,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-3,90.94172,59349744,3.853828,0.0923013,0,5293.273636,0.944102552310588,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2112",1979,"Mexico",20,"MEX",3,0,3,"Increase",-3,90.60355,62258630,4.173857,0.0908428,0,5967.568432,6.65634440738139,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0,0,0,"None",-3,90.77264,60829347,4.013841,0.091572,0,5595.136853,5.70276992572238,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2113",1980,"Mexico",20,"MEX",0,0,0,"None",-3,90.43446,63623369,4.334686,0.0901141,0,6320.394056,5.91238505298133,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,3,0,3,"Increase",-3,90.60355,62258630,4.173857,0.0908428,0,5967.568432,6.65634440738139,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2114",1981,"Mexico",20,"MEX",0,0,0,"None",-3,89.9115,64661005,4.543543,0.0880329,0,6716.835077,6.27240987646418,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0,0,0,"None",-3,90.43446,63623369,4.334686,0.0901141,0,6320.394056,5.91238505298133,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2115",1982,"Mexico",20,"MEX",0,0,0,"None",-3,89.38853,65625249,4.752405,0.0859516,0,6513.722942,-3.02392618951599,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0,0,0,"None",-3,89.9115,64661005,4.543543,0.0880329,0,6716.835077,6.27240987646418,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2116",1983,"Mexico",20,"MEX",1,0,1,"Increase",-3,88.86557,66542829,4.961266,0.0838698,0,6087.574451,-6.54231834535403,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0,0,0,"None",-3,89.38853,65625249,4.752405,0.0859516,0,6513.722942,-3.02392618951599,0,"Non-Christian","0","L",1,1,1,1,0.75,1.6667,0
"2117",1984,"Mexico",20,"MEX",2,0,2,"Increase",-3,88.34261,67450558,5.170128,0.0817879,0,6162.455375,1.23006173645561,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-3,88.86557,66542829,4.961266,0.0838698,0,6087.574451,-6.54231834535403,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2118",1985,"Mexico",20,"MEX",1,0,1,"Increase",-3,87.81964,68375799,5.378987,0.0797066,0,6194.114741,0.513745967693935,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,2,0,2,"Increase",-3,88.34261,67450558,5.170128,0.0817879,0,6162.455375,1.23006173645561,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2119",1986,"Mexico",20,"MEX",0,0,0,"None",-3,87.29668,69322483,5.587849,0.077626,0,5834.278719,-5.80932121935325,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,1,0,1,"Increase",-3,87.81964,68375799,5.378987,0.0797066,0,6194.114741,0.513745967693935,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2120",1987,"Mexico",20,"MEX",0,0,0,"None",-3,86.77371,70285994,5.79671,0.075544,0,5817.941858,-0.28001509332759,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0,0,0,"None",-3,87.29668,69322483,5.587849,0.077626,0,5834.278719,-5.80932121935325,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2121",1988,"Mexico",20,"MEX",3,0,3,"Increase",0,86.25088,71273696,6.00557,0.0734625,0,5770.879434,-0.808918774863421,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0,0,0,"None",-3,86.77371,70285994,5.79671,0.075544,0,5817.941858,-0.28001509332759,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2122",1989,"Mexico",20,"MEX",2,0,2,"Increase",0,85.72826,72292008,6.214429,0.0713817,0,5898.832481,2.21721920312778,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,3,0,3,"Increase",0,86.25088,71273696,6.00557,0.0734625,0,5770.879434,-0.808918774863421,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2123",1990,"Mexico",20,"MEX",0,0,0,"None",0,85.20566,73342480,6.423292,0.0692996,0,6084.910822,3.15449441223079,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,2,0,2,"Increase",0,85.72826,72292008,6.214429,0.0713817,0,5898.832481,2.21721920312778,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2124",1991,"Mexico",20,"MEX",0,0,0,"None",0,84.68305,74428016,6.410482,0.067218,0,6226.387484,2.32504084510969,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0,0,0,"None",0,85.20566,73342480,6.423292,0.0692996,0,6084.910822,3.15449441223079,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2125",1992,"Mexico",20,"MEX",2,0,2,"Increase",0,84.16045,75540665,6.397674,0.0651374,0,6333.474935,1.71989699123583,0,"Non-Christian","0","R",1,1,1,1,2,2,0,0,0,"None",0,84.68305,74428016,6.410482,0.067218,0,6226.387484,2.32504084510969,0,"Non-Christian","0","R",1,1,1,1,0.75,1.6667,0
"2126",1993,"Mexico",20,"MEX",1,0,1,"Increase",0,83.63784,76657282,6.384869,0.0630557,0,6339.158165,0.0897332042571586,0,"Non-Christian","0","R",1,1,1,1,2,2,2,0,2,"Increase",0,84.16045,75540665,6.397674,0.0651374,0,6333.474935,1.71989699123583,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2127",1994,"Mexico",20,"MEX",0,0,0,"None",4,83.11523,77747302,6.372063,0.060974,0,6503.915965,2.59904857571889,0,"Non-Christian","0","R",1,1,1,1,2,2,1,0,1,"Increase",0,83.63784,76657282,6.384869,0.0630557,0,6339.158165,0.0897332042571586,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2128",1995,"Mexico",20,"MEX",3,0,3,"Increase",4,82.59263,78787294,6.359259,0.0588934,0,6001.473745,-7.72522619762969,0,"Non-Christian","0","R",1,1,1,1,2,2,0,0,0,"None",4,83.11523,77747302,6.372063,0.060974,0,6503.915965,2.59904857571889,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2129",1996,"Mexico",20,"MEX",0,0,0,"None",4,82.06971,79773017,6.355422,0.0568119,0,6209.24601,3.46202072737718,0,"Non-Christian","0","R",1,1,1,1,2,2,3,0,3,"Increase",4,82.59263,78787294,6.359259,0.0588934,0,6001.473745,-7.72522619762969,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2130",1997,"Mexico",20,"MEX",1,0,1,"Increase",6,81.54679,80705685,6.351584,0.0547305,0,6525.450204,5.09247328082592,0,"Non-Christian","0","R",1,1,1,1,2,2,0,0,0,"None",4,82.06971,79773017,6.355422,0.0568119,0,6209.24601,3.46202072737718,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2131",1998,"Mexico",20,"MEX",0,0,0,"None",6,81.02387,81573918,6.34775,0.0526486,0,6753.275875,3.49134027350859,0,"Non-Christian","0","R",1,1,1,1,2,2,1,0,1,"Increase",6,81.54679,80705685,6.351584,0.0547305,0,6525.450204,5.09247328082592,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2132",1999,"Mexico",20,"MEX",0,0,0,"None",6,80.50095,82365987,6.343914,0.0505675,0,6915.467485,2.40167309913131,0,"Non-Christian","0","R",1,1,1,1,2,2,0,0,0,"None",6,81.02387,81573918,6.34775,0.0526486,0,6753.275875,3.49134027350859,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2133",2000,"Mexico",20,"MEX",3,0,3,"Increase",8,79.97804,83076074,6.042245,0.0484858,0,7274.678159,5.19430790151418,0,"Non-Christian","0","R",1,1,1,1,2,2,0,0,0,"None",6,80.50095,82365987,6.343914,0.0505675,0,6915.467485,2.40167309913131,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2134",2001,"Mexico",20,"MEX",0,0,0,"None",8,80.06111,84336278,6.324406,0.0494998,0,7177.262338,-1.33910832714269,1,"Catholic","1","R",1,1,1,1,2,2,3,0,3,"Increase",8,79.97804,83076074,6.042245,0.0484858,0,7274.678159,5.19430790151418,0,"Non-Christian","0","R",1,1,1,1,2,2,0
"2135",2002,"Mexico",20,"MEX",0,0,0,"None",8,80.14419,85532811,6.40541,0.0505127,0,7145.360281,-0.444487821367412,1,"Catholic","1","R",1,1,1,1,2,2,0,0,0,"None",8,80.06111,84336278,6.324406,0.0494998,0,7177.262338,-1.33910832714269,1,"Catholic","1","R",1,1,1,1,2,2,0
"2136",2003,"Mexico",20,"MEX",3,0,3,"Increase",8,80.22726,86690620,6.486414,0.0515259,0,7158.907385,0.189593015148914,1,"Catholic","1","R",1,1,1,1,2,2,0,0,0,"None",8,80.14419,85532811,6.40541,0.0505127,0,7145.360281,-0.444487821367412,1,"Catholic","1","R",1,1,1,1,2,2,0
"2137",2004,"Mexico",20,"MEX",1,0,1,"Increase",8,80.31033,87844691,6.567421,0.052539,0,7357.193093,2.76977613113791,1,"Catholic","1","R",1,1,1,1,2,2,3,0,3,"Increase",8,80.22726,86690620,6.486414,0.0515259,0,7158.907385,0.189593015148914,1,"Catholic","1","R",1,1,1,1,2,2,0
"2138",2005,"Mexico",20,"MEX",0,0,0,"None",8,80.39341,89021092,6.648427,0.0535528,0,7511.009374,2.09069245642539,1,"Catholic","1","R",1,1,1,1,2,2,1,0,1,"Increase",8,80.31033,87844691,6.567421,0.052539,0,7357.193093,2.76977613113791,1,"Catholic","1","R",1,1,1,1,2,2,0
"2139",2006,"Mexico",20,"MEX",4,0,4,"Increase",8,80.47649,90227574,6.729432,0.0545655,0,7795.064706,3.78185298214753,1,"Catholic","1","R",1,1,1,1,2,2,0,0,0,"None",8,80.39341,89021092,6.648427,0.0535528,0,7511.009374,2.09069245642539,1,"Catholic","1","R",1,1,1,1,2,2,0
"2140",2007,"Mexico",20,"MEX",1,0,1,"Increase",8,80.55956,91459121,6.81044,0.0555792,0,7972.114966,2.27131225560862,1,"Catholic","1","R",1,1,1,1,2,2,4,0,4,"Increase",8,80.47649,90227574,6.729432,0.0545655,0,7795.064706,3.78185298214753,1,"Catholic","1","R",1,1,1,1,2,2,0
"2141",2008,"Mexico",20,"MEX",2,0,2,"Increase",8,80.64263,92713255,6.891445,0.0565922,0,7978.798677,0.0838386178386052,1,"Catholic","1","R",1,1,1,1,2,2,1,0,1,"Increase",8,80.55956,91459121,6.81044,0.0555792,0,7972.114966,2.27131225560862,1,"Catholic","1","R",1,1,1,1,2,2,0
"2366",1906,"Norway",23,"NOR",0,0,0,"None",10,0.0864674,2033,98.761,0.0365774,0,1962.05306,3.69726258933911,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0867215,2026,98.75932,0.035228,0,1892.097256,0.234988427241678,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2367",1907,"Norway",23,"NOR",0,0,0,"None",10,0.0862388,2039,98.77426,0.0378537,0,2038.469992,3.89474339700069,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0864674,2033,98.761,0.0365774,0,1962.05306,3.69726258933911,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2368",1908,"Norway",23,"NOR",0,0,0,"None",10,0.0859983,2043,98.78748,0.0391896,0,2088.039587,2.43170589680184,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0862388,2039,98.77426,0.0378537,0,2038.469992,3.89474339700069,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2369",1909,"Norway",23,"NOR",0,0,0,"None",10,0.0857927,2046,98.80075,0.0405062,0,2114.712196,1.2773995840913,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0859983,2043,98.78748,0.0391896,0,2088.039587,2.43170589680184,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2370",1910,"Norway",23,"NOR",0,0,0,"None",10,0.0855429,2046,98.81403,0.0418098,0,2185.965971,3.36943131716823,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0857927,2046,98.80075,0.0405062,0,2114.712196,1.2773995840913,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2371",1911,"Norway",23,"NOR",0,0,0,"None",10,0.0868303,2105,98.83264,0.043147,0,2255.090395,3.16219121967294,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0855429,2046,98.81403,0.0418098,0,2185.965971,3.36943131716823,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0
"2372",1912,"Norway",23,"NOR",0,0,0,"None",10,0.0881452,2164,98.85126,0.0444392,0,2344.458414,3.96294619489077,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0868303,2105,98.83264,0.043147,0,2255.090395,3.16219121967294,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0
"2373",1913,"Norway",23,"NOR",0,0,0,"None",10,0.0894461,2222,98.8698,0.0457697,0,2447.064977,4.37655717786598,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0881452,2164,98.85126,0.0444392,0,2344.458414,3.96294619489077,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0
"2374",1914,"Norway",23,"NOR",0,0,0,"None",10,0.0907726,2280,98.88847,0.0470982,0,2472.279464,1.03039711805741,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0894461,2222,98.8698,0.0457697,0,2447.064977,4.37655717786598,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2375",1915,"Norway",23,"NOR",0,0,0,"None",10,0.0920443,2336,98.90701,0.0483863,0,2554.23106,3.31481926672672,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0907726,2280,98.88847,0.0470982,0,2472.279464,1.03039711805741,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2376",1916,"Norway",23,"NOR",0,0,0,"None",10,0.093379,2393,98.92561,0.0497137,0,2627.837432,2.88174289134202,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0920443,2336,98.90701,0.0483863,0,2554.23106,3.31481926672672,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2377",1917,"Norway",23,"NOR",0,0,0,"None",10,0.0946578,2448,98.94431,0.051041,0,2361.311572,-10.1424029034076,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.093379,2393,98.92561,0.0497137,0,2627.837432,2.88174289134202,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2378",1918,"Norway",23,"NOR",0,0,0,"None",10,0.0959576,2503,98.96283,0.0523684,0,2242.881649,-5.01542974693897,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0946578,2448,98.94431,0.051041,0,2361.311572,-10.1424029034076,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2379",1919,"Norway",23,"NOR",0,0,0,"None",10,0.0972764,2558,98.98145,0.0536579,0,2601.956788,16.0095446480689,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0959576,2503,98.96283,0.0523684,0,2242.881649,-5.01542974693897,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2380",1920,"Norway",23,"NOR",0,0,0,"None",10,0.0985744,2612,99.00011,0.0549858,0,2739.061063,5.26927563256674,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0972764,2558,98.98145,0.0536579,0,2601.956788,16.0095446480689,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2381",1921,"Norway",23,"NOR",0,0,0,"None",10,0.0987638,2636,98.97662,0.0543276,0,2442.899665,-10.8125153542807,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0985744,2612,99.00011,0.0549858,0,2739.061063,5.26927563256674,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0
"2382",1922,"Norway",23,"NOR",0,0,0,"None",10,0.0989445,2659,98.95314,0.0536585,0,2678.080112,9.62710218391225,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0987638,2636,98.97662,0.0543276,0,2442.899665,-10.8125153542807,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
"2383",1923,"Norway",23,"NOR",0,0,0,"None",10,0.0991507,2682,98.92975,0.0529765,0,2732.124831,2.01803966796346,0,"Non-Christian","0","R",0,1.5,0,0,1.5,2,0,0,0,"None",10,0.0989445,2659,98.95314,0.0536585,0,2678.080112,9.62710218391225,0,"Non-Christian","0","C",0,1.5,0,0,1.5,2,0
